Make,Model,Score,Price,Year,Mileage,Date,Source,Link,Image,Hash,OnSale,Days,Exterior Color,Interior Color,Transmission,Trim,Engine,Certified Pre-Owned,Doors,Vin,Stock ID,Features,Comments
Fiat,500 Pop Hatchback Fwd,16.4475299188214,12999.0,2017,49382,2023-02-22,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=348292068/NONE,2017_Hyundai_Elantra_SE_FWD,402781640,False,8.0,,,,,,,,,,,
Ford,Fusion Hybrid Se Fwd,16.445290565714824,14995.0,2017,79729,2023-02-15,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=338402312/NONE,2016_Nissan_LEAF_SV,648051972,False,5.0,,,,,,,,,,,
Buick,Encore Preferred,16.44195473,12995.0,2018,45530,2/1/2023,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=668595022&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=55000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=100&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D55000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D100&clickType=listing,Image not found,462724420,False,8.0,,,,,,,,,,,
Buick,Encore Preferred Fwd,16.441954729456448,12995.0,2018,45530,2023-02-01,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=346921350/NONE,2017_Mitsubishi_Outlander_Sport_ES,463556100,False,8.0,,,,,,,,,,,
Volkswagen,Jetta Se,16.441183195365024,12650.0,2015,62324,2023-02-15,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=349048079/NONE,2018_Chevrolet_Malibu_LT_FWD,1257447800,False,5.0,,,,,,,,,,,
Dodge,Grand Caravan American Value Package Fwd,16.436692059466786,12995.0,2016,46720,2023-02-11,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=337568228/NONE,2007_BMW_3_Series_335i_Convertible_RWD,479254400,False,11.0,,,,,,,,,,,
Dodge,Grand Caravan American Value Package,16.436692059466786,12995.0,2016,46720,2023-02-11,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=655029278&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=70000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D70000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing,Image not found,478422720,False,11.0,,,,,,,,,,,
Nissan,Versa Sv,16.39845129851521,10999.0,2018,74336,2023-02-22,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=349386502/NONE,2014_Volkswagen_Passat_S,901468160,False,8.0,,,,,,,,,,,
Honda,Accord Ex,16.388177222263316,17595.0,2017,44640,2023-03-01,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=665468996&maxPrice=18000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=50000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=100&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-18000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D50000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D100&clickType=listing,Image not found,452728080,False,1.0,,,,,,,,,,,
Hyundai,Sonata Hybrid,16.385112538616646,10495.0,2012,59384,2023-02-15,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=672375201&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=70000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D70000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing,Image not found,838547216,False,5.0,,,,,,,,,,,
Hyundai,Accent Value Edition Sedan Fwd,16.374211872479165,10995.0,2017,71700,2023-02-22,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=347190532/NONE,2018_Nissan_Altima_2.5_S,1017609900,False,8.0,,,,,,,,,,,
Volkswagen,Jetta 1.4t Se,16.370614234328112,13880.0,2016,62283,2023-02-22,KSL,https://cars.ksl.com/listing/8352505,,1258512320,False,8.0,,,,,,,,,,,
Hyundai,Accent Se,16.360993986916682,13499.0,2017,44109,2023-03-01,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=673973291&maxPrice=18000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=50000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=250&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-18000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D50000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D250&clickType=listing,Image not found,624718827,False,1.0,,,,,,,,,,,
Hyundai,Elantra Se,16.331643665431372,17008.0,2019,41191,2023-03-01,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=671989245&maxPrice=18000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=50000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=25&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-18000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D50000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D25&clickType=listing,Image not found,584873683,False,1.0,,,,,,,,,,,
Nissan,Altima 2.5 S,16.30596589,14498.0,2015,44149,1/25/2023,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=666448210&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=45000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=25&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D45000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D25&clickType=listing,Used_2015_Nissan_Altima_2.5_S,536545026,False,1.0,,,,,,,,,,,
Nissan,Altima 2.5 Sr,16.296874525666773,13499.0,2018,58577,2023-02-01,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=348445968/NONE,2016_MINI_Cooper_Clubman_FWD,712058108,False,8.0,,,,,,,,,,,
Chevrolet,Malibu Ls,16.29192937446417,11999.0,2017,69517,2023-02-15,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=671947330&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=70000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=175&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D70000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D175&clickType=listing,Used_2016_Hyundai_Veloster_Turbo,1263669957,False,5.0,,,,,,,,,,,
Kia,Soul S,16.280842504247207,16950.0,2021,37001,2023-03-01,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=665020154&maxPrice=18000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=50000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=50&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-18000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D50000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D50&clickType=listing,Image not found,225964263,False,1.0,,,,,,,,,,,
Chevrolet,Cruze,16.23660441386521,11990.0,2012,56184,2023-02-23,Carvana,,,1018339072,False,22.0,,,,,,,,,,,
Acura,Ilx W/premium,16.2343239141188,13990.0,2016,62291,2023-02-22,KSL,https://cars.ksl.com/listing/8197082,,630803200,False,8.0,,,,,,,,,,,
Nissan,Rogue Select S Awd,16.22255476012652,13985.0,2014,44000,2023-01-25,CarGuru,,2016_Chevrolet_Spark_LS_FWD,535723680,False,8.0,,,,,,,,,,,
Toyota,Camry Se,16.20454421897731,14750.0,2014,72691,2023-02-15,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=344613216/NONE,2017_Hyundai_Sonata_SE_FWD,880286044,False,5.0,,,,,,,,,,,
Kia,Sportage Lx,16.194047495103383,14995.0,2018,47909,2023-02-15,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=669649802&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=70000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=100&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D70000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D100&clickType=listing,Image not found,292680206,False,5.0,,,,,,,,,,,
Chevrolet,Cruze 1lt Sedan Fwd,16.185872194489598,9499.0,2015,62493,2023-02-01,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=347326181/NONE,2017_Hyundai_Veloster,1136198251,False,8.0,,,,,,,,,,,
Nissan,Pathfinder S 4wd,16.17995159,13950.0,2017,47174,1/18/2023,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=325820537/NONE,2016_Jeep_Cherokee_Latitude_FWD,574470948,False,1.0,,,,,,,,,,,
Nissan,Pathfinder S 4wd,16.17995159,13950.0,2017,47174,12/13/2022,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=325820537/NONE,,574694148,False,34.0,,,,,,,,,,,
Chevrolet,Malibu Lt,16.177856677455623,13500.0,2017,44311,2023-03-01,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=674346336&maxPrice=18000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=50000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=200&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-18000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D50000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D200&clickType=listing,Image not found,806321583,False,1.0,,,,,,,,,,,
Ford,Escape S Fwd,16.170429967609923,14269.0,2018,84649,2023-02-22,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=350082809/NONE,2017_Ford_Fusion_SE,686026376,False,8.0,,,,,,,,,,,
Chevrolet,Colorado Work Truck Crew Cab Rwd,16.16195047,14950.0,2019,47742,12/15/2022,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=342706574/NONE,2015_Jeep_Wrangler_Unlimited_Rubicon_4WD,867519882,False,32.0,,,,,,,,,,,
Chevrolet,Colorado Work Truck Crew Cab Rwd,16.1619504667034,14950.0,2019,47742,2023-01-25,CarGuru,,2019_Audi_A6_2.0T_quattro_Premium_Sedan_AWD,875174282,False,8.0,,,,,,,,,,,
Hyundai,Elantra Sel,16.159428424396413,13495.0,2018,45300,2023-03-01,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=667687690&maxPrice=18000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=50000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=300&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-18000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D50000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D300&clickType=listing,Image not found,642282920,False,1.0,,,,,,,,,,,
Kia,Optima Lx Fwd,16.15157444,14900.0,2019,36580,12/15/2022,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=340681569/NONE,2013_Volkswagen_Beetle_Turbo_Convertible_with_Sound,221565060,False,32.0,,,,,,,,,,,
Nissan,Versa,16.15091710454508,14990.0,2019,68197,2023-02-23,Carvana,https://www.carvana.com/vehicle/2623666,,827337658,False,22.0,,,,,,,,,,,
Hyundai,Sonata Limited,16.14261746212293,10995.0,2013,61381,2023-02-15,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=657775233&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=70000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=250&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D70000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D250&clickType=listing,Used_2006_Toyota_Sienna_CE,867382551,False,5.0,,,,,,,,,,,
Hyundai,Sonata Limited Fwd,16.14261746212293,10995.0,2013,61381,2023-02-22,CarGuru,,2016_Jeep_Renegade_Sport_4WD,868086231,False,8.0,,,,,,,,,,,
Chevrolet,Cruze Ls Sedan Fwd,16.1420352,14305.0,2017,46689,12/13/2022,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=341905504/NONE,,851922747,False,34.0,,,,,,,,,,,
Chevrolet,Cruze Lt Sedan Fwd,16.12227477,13500.0,2018,48944,1/18/2023,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=346222955/NONE,2018_Buick_Encore_Preferred_FWD,892808928,False,1.0,,,,,,,,,,,
Chevrolet,Cruze Lt Sedan Fwd,16.12227477,13500.0,2018,48944,12/22/2022,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=346222955/NONE,2017_Hyundai_Santa_Fe_Sport_2.4L_FWD,888920928,False,25.0,,,,,,,,,,,
Hyundai,Elantra Sel,16.117743578831366,15795.0,2018,42152,2023-03-01,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=668531835&maxPrice=18000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=50000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=250&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-18000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D50000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D250&clickType=listing,Image not found,598219072,False,1.0,,,,,,,,,,,
Mazda,Mazda3 I Sport,16.078697883130598,14995.0,2015,57557,2023-02-15,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=659016993&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=70000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=275&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D70000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D275&clickType=listing,Image not found,583245655,False,5.0,,,,,,,,,,,
Mitsubishi,Mirage G4 Es,16.06909675,10400.0,2017,41388,11/27/2022,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=661980644&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=45000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D45000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25&clickType=listing,,837042360,False,,,,,,,,,,,,
Hyundai,Sonata Se Fwd,16.059242576715103,12700.0,2015,62950,2023-02-15,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=346045304/NONE,2015_Jeep_Renegade_Latitude,890551350,False,5.0,,,,,,,,,,,
Hyundai,Sonata Se,16.059242576715103,12700.0,2015,62950,2023-02-15,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=667364995&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=70000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=0&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D70000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D0&clickType=spotlight,Image not found,889738550,False,5.0,,,,,,,,,,,
Honda,Accord,16.055541622775564,14590.0,2011,65278,2023-02-23,Carvana,,,657770930,False,22.0,,,,,,,,,,,
Chevrolet,Spark 1lt Fwd,16.04600725,9500.0,2017,54017,12/22/2022,CarGuru,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=84601&inventorySearchWidgetType=PRICE&maxPrice=15000&showNegotiable=true&sortDir=ASC&sourceContext=usedPaidSearchNoZip&distance=50&minPrice=8000&sortType=DEAL_SCORE#listing=345743865/NONE,2017_Hyundai_Veloster,980570601,False,25.0,,,,,,,,,,,
Chevrolet,Impala Limited Ls,16.02951256,14900.0,2016,44915,1/12/2023,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=656206367&maxPrice=15000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=45000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=25&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-15000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D45000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D25&clickType=spotlight,Used_2007_Dodge_Dakota_SLT,818990560,False,,,,,,,,,,,,
Volkswagen,Jetta Se,15.98729987136113,17729.0,2017,38650,2023-03-01,AutoTrader,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=673284036&maxPrice=18000&city=Provo&state=UT&zip=84601&requestId=1819194850&transmissionCodes=AUT&searchRadius=50&marketExtension=include&maxMileage=50000&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=275&listingTypes=USED&referrer=%2Fcars-for-sale%2Fcars-under-18000%2Fprovo-ut-84601%3FrequestId%3D1819194850%26dma%3D%26transmissionCodes%3DAUT%26searchRadius%3D50%26priceRange%3D%26location%3D%26marketExtension%3Dinclude%26maxMileage%3D50000%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D275&clickType=listing,Image not found,781697980,False,1.0,,,,,,,,,,,
